2026-06-12 15:45:08,855	dropped_fragment	ت	NOUN
2026-06-12 15:49:11,110	dropped_fragment	ق	PROPN
2026-06-12 15:53:07,945	dropped_fragment	ن	PROPN
2026-06-12 15:55:07,864	dropped_fragment	ق	PROPN
2026-06-12 15:55:07,865	dropped_fragment	ق	PROPN
2026-06-12 15:59:09,093	dropped_fragment	ن	PROPN
2026-06-12 15:59:09,093	dropped_fragment	ن	PROPN
2026-06-12 16:23:10,741	dropped_fragment	م	PROPN
2026-06-12 16:26:48,885	dropped_fragment	آ	PROPN
2026-06-12 16:28:47,237	dropped_fragment	ن	PROPN
2026-06-12 16:29:11,734	dropped_fragment	ن	PROPN
2026-06-12 16:29:11,735	dropped_fragment	ن	PROPN
2026-06-12 16:30:11,969	dropped_fragment	ن	PROPN
2026-06-12 16:30:12,374	dropped_fragment	ن	PROPN
2026-06-12 16:32:10,489	dropped_fragment	ن	PROPN
2026-06-12 16:33:11,257	dropped_fragment	ن	PROPN
2026-06-12 16:34:50,945	dropped_fragment	ن	NOUN
2026-06-12 16:38:12,601	dropped_fragment	ن	PROPN
2026-06-12 16:40:11,387	dropped_fragment	ن	PROPN
2026-06-12 16:41:10,582	dropped_fragment	ن	PROPN
2026-06-12 16:43:12,419	dropped_fragment	ن	PROPN
2026-06-12 16:45:12,051	dropped_fragment	ن	PROPN
2026-06-12 16:45:12,052	dropped_fragment	ن	PROPN
2026-06-12 16:57:13,624	dropped_fragment	ن	PROPN
2026-06-12 17:02:47,689	dropped_fragment	ن	PROPN
2026-06-12 17:02:47,689	dropped_fragment	ن	PROPN
2026-06-12 17:08:47,669	dropped_fragment	م	PROPN
2026-06-12 17:41:14,877	dropped_fragment	ڈ	NOUN
2026-06-12 17:52:48,020	dropped_fragment	ء	NOUN
2026-06-12 18:12:18,451	dropped_fragment	م	NOUN
2026-06-12 18:18:19,538	dropped_fragment	؟	NOUN
2026-06-12 18:18:48,447	dropped_fragment	ڈ	NOUN
2026-06-12 18:52:48,588	dropped_fragment	ا	NOUN
2026-06-12 20:26:52,905	dropped_fragment	ل	PROPN
2026-06-12 20:30:55,023	dropped_fragment	ن	PROPN
2026-06-12 20:31:54,409	dropped_fragment	ن	PROPN
2026-06-12 20:32:55,913	dropped_fragment	ن	PROPN
2026-06-12 20:32:55,913	dropped_fragment	ن	PROPN
2026-06-12 20:33:55,093	dropped_fragment	ن	PROPN
2026-06-12 20:33:55,094	dropped_fragment	ن	PROPN
2026-06-12 20:33:55,094	dropped_fragment	ن	PROPN
2026-06-12 20:34:57,738	dropped_fragment	ن	PROPN
2026-06-12 20:35:57,846	dropped_fragment	ن	PROPN
2026-06-12 20:35:57,846	dropped_fragment	ن	PROPN
2026-06-12 20:36:50,699	dropped_fragment	آ	PROPN
2026-06-12 20:36:56,476	dropped_fragment	ن	PROPN
2026-06-12 20:36:56,477	dropped_fragment	ن	PROPN
2026-06-12 20:37:55,312	dropped_fragment	ن	PROPN
2026-06-12 20:37:55,312	dropped_fragment	ن	PROPN
2026-06-12 20:39:57,576	dropped_fragment	ن	PROPN
2026-06-12 20:39:57,577	dropped_fragment	ن	PROPN
2026-06-12 20:39:57,577	dropped_fragment	ن	PROPN
2026-06-12 20:41:55,441	dropped_fragment	ن	PROPN
2026-06-12 20:43:57,546	dropped_fragment	ن	PROPN
2026-06-12 20:44:57,494	dropped_fragment	ن	PROPN
2026-06-12 20:44:57,495	dropped_fragment	ن	PROPN
2026-06-12 20:45:56,311	dropped_fragment	ن	PROPN
2026-06-12 20:50:53,783	dropped_fragment	ی	PROPN
2026-06-12 20:52:56,349	dropped_fragment	ن	PROPN
2026-06-12 20:53:56,496	dropped_fragment	ن	PROPN
2026-06-12 20:53:56,497	dropped_fragment	ن	PROPN
2026-06-12 20:55:56,201	dropped_fragment	ن	PROPN
2026-06-12 20:55:56,202	dropped_fragment	ن	PROPN
2026-06-12 20:56:57,548	dropped_fragment	ن	PROPN
2026-06-12 21:04:58,345	dropped_fragment	ن	PROPN
2026-06-12 21:04:58,345	dropped_fragment	ن	PROPN
2026-06-12 21:16:50,671	dropped_fragment	ں	NOUN
2026-06-12 21:16:50,672	dropped_fragment	ں	NOUN
2026-06-12 21:19:57,001	dropped_fragment	ن	PROPN
